1	0	0	0
1	0	0	1
1	1	0	1
2	1	0	1
2	1	0	2
2	2	0	2
7	2	0	2
7	2	0	3
7	3	0	3
21	3	0	3
21	3	0	4
21	4	0	4
22	4	0	4
22	4	0	5
22	16	0	5
23	16	0	5
23	16	0	6
23	17	0	6
34	17	0	6
34	17	0	7
34	29	0	7
58	29	0	7
58	29	0	7
58	29	0	10
85	29	0	10
85	29	0	14
85	44	0	14
86	44	0	14
86	44	0	51
86	45	0	51
103	45	0	51
103	45	0	63
103	47	0	63
112	47	0	63
112	47	0	69
112	51	0	69
131	51	0	69
131	51	0	70
131	52	0	70
132	52	0	70
132	52	0	78
132	54	0	78
156	54	0	78
156	54	0	79
156	55	0	79
161	55	0	79
161	55	0	81
161	58	0	81
167	58	0	81
167	58	0	88
167	61	0	88
172	61	0	88
172	61	0	89
172	85	0	89
173	85	0	89
173	85	0	93
173	93	0	93
182	93	0	93
182	93	0	94
182	94	0	94
187	94	0	94
187	94	0	95
187	113	0	95
188	113	0	95
188	113	0	96
188	114	0	96
191	114	0	96
191	114	0	97
191	126	0	97
199	126	0	97
199	126	0	101
199	132	0	101
214	132	0	101
214	132	0	102
214	146	0	102
220	146	0	102
220	146	0	103
220	163	0	103
224	163	0	102
224	163	0	109
224	177	0	109
240	177	0	108
234	177	0	129
234	187	0	128
251	187	0	128
250	187	0	150
250	196	0	149
267	196	0	133
267	196	0	134
267	201	0	134
269	201	0	134
247	201	0	158
247	221	0	158
248	221	0	158
248	221	0	159
248	254	0	159
265	254	0	158
265	254	0	168
265	265	0	168
274	265	0	168
274	265	0	173
274	269	0	173
275	269	0	173
275	268	0	187
275	277	0	187
281	277	0	187
281	277	0	188
281	304	0	188
319	304	0	188
319	288	0	207
319	290	0	207
342	290	0	207
342	287	0	223
342	295	0	223
343	295	0	223
343	295	0	239
343	302	0	238
347	302	0	238
347	298	0	249
347	316	0	235
348	316	0	235
348	297	0	255
348	300	0	254
352	300	0	254
352	300	0	262
352	305	0	258
353	305	0	258
353	304	0	262
353	308	0	262
357	308	0	262
357	302	0	269
360	302	0	269
360	302	0	275
360	309	0	274
363	309	0	274
363	309	0	277
363	315	0	277
365	315	0	277
365	315	0	280
365	320	0	280
366	320	0	280
366	320	0	282
366	321	0	282
367	321	0	282
367	321	0	283
367	322	0	283
368	322	0	283
368	322	0	286
368	324	0	286
369	324	0	286
369	324	0	299
369	329	0	299
378	329	0	299
378	320	0	311
378	321	0	311
379	321	0	311
372	321	0	327
372	322	0	327
374	322	0	327
374	321	0	339
374	322	0	339
375	322	0	339
375	322	0	340
375	327	0	340
376	327	0	340
376	326	0	344
376	327	0	344
377	327	0	344
377	327	0	345
377	329	0	344
378	329	0	344
377	329	0	346
377	330	0	346
1	0	0	0
1	0	0	1
1	1	0	1
2	1	0	1
2	1	0	2
2	2	0	2
7	2	0	2
7	2	0	3
7	3	0	3
21	3	0	3
21	3	0	4
21	4	0	4
22	4	0	4
22	4	0	5
22	16	0	5
23	16	0	5
23	16	0	6
23	17	0	6
34	17	0	6
34	17	0	7
34	29	0	7
58	29	0	7
58	29	0	7
58	29	0	10
85	29	0	10
85	29	0	14
85	44	0	14
86	44	0	14
86	44	0	51
86	45	0	51
103	45	0	51
103	45	0	63
103	47	0	63
112	47	0	63
112	47	0	69
112	51	0	69
131	51	0	69
131	51	0	70
131	52	0	70
132	52	0	70
132	52	0	78
132	54	0	78
156	54	0	78
156	54	0	79
156	55	0	79
161	55	0	79
161	55	0	81
161	58	0	81
167	58	0	81
167	58	0	88
167	61	0	88
172	61	0	88
172	61	0	89
172	85	0	89
173	85	0	89
173	85	0	93
173	93	0	93
182	93	0	93
182	93	0	94
182	94	0	94
187	94	0	94
187	94	0	95
187	113	0	95
188	113	0	95
188	113	0	96
188	114	0	96
191	114	0	96
191	114	0	97
191	126	0	97
199	126	0	97
199	126	0	101
199	132	0	101
214	132	0	101
214	132	0	102
214	146	0	102
220	146	0	102
220	146	0	103
220	163	0	103
224	163	0	102
224	163	0	109
224	177	0	109
240	177	0	108
234	177	0	129
234	187	0	128
251	187	0	128
250	187	0	150
250	196	0	149
267	196	0	133
267	196	0	134
267	201	0	134
269	201	0	134
247	201	0	158
247	221	0	158
248	221	0	158
248	221	0	159
