十条	1	1	0
伊勢中川	2	1	1
大和西大寺	1	24	1
橿原神宮前	2	24	2
汐ノ宮	1	25	2
大阪上本町	2	25	3
伊賀上津	1	26	3
近鉄名古屋	2	26	4
大和八木	1	41	4
大阪阿部野橋	2	41	5
平端	1	53	5
京都	2	53	6
高安	1	68	6
鳥羽	2	68	7
烏森	1	69	7
宇治山田	2	69	23
近鉄四日市	1	86	23
近鉄奈良	2	86	24
古市	1	92	24
吉野	2	92	39
湯の山温泉	1	101	39
賢島	2	101	54
箕田	1	108	54
王寺	2	108	55
尺土	1	115	55
長田	2	115	56
内部	1	122	56
西田原本	2	122	57
川合高岡	1	128	57
学研奈良登美ヶ丘	2	128	58
生駒	1	133	58
河内長野	2	133	59
河内永和	1	143	59
新王寺	2	143	66
信貴山下	1	153	66
平田町	2	153	67
鼓ヶ浦	1	154	67
近鉄御所	2	154	68
高見ノ里	1	155	68
天理	2	155	69
高鷲	1	158	69
信貴山口	2	158	70
河堀口	1	165	70
柏原	2	165	71
久居	1	175	71
大阪難波	2	175	73
柳	1	176	73
西日野	2	176	74
米野	1	178	74
俊徳道	2	178	75
荒本	1	181	75
八木西口	2	181	77
伊勢若松	1	184	77
弥刀	2	184	79
白庭台	1	185	79
河内山本	2	148	120
三日市	1	150	120
今里	2	150	122
桃園	1	151	122
橿原神宮西口	2	151	123
布施	1	152	123
道明寺	2	133	149
学研北生駒	1	134	149
前栽	2	134	150
忍海	1	135	150
近鉄新庄	2	134	152
二階堂	1	135	152
新大宮	2	135	153
東寺	1	136	153
