大和八木	1	1	0
伊勢中川	2	1	1
伊勢石橋	1	21	1
橿原神宮前	2	21	2
恩智	1	35	2
大阪上本町	2	35	3
大和西大寺	1	36	3
近鉄名古屋	2	36	4
俊徳道	1	37	4
大阪阿部野橋	2	37	5
小倉	1	53	5
京都	2	53	6
近鉄八尾	1	57	6
鳥羽	2	57	7
川原町	1	58	7
宇治山田	2	58	23
黄金	1	75	23
近鉄奈良	2	75	24
平端	1	87	24
賢島	2	87	39
吉野	1	88	39
王寺	2	88	40
岡寺	1	102	40
湯の山温泉	2	102	41
十条	1	109	41
新王寺	2	109	42
矢田	1	110	42
内部	2	110	43
土師ノ里	1	118	43
長田	2	118	44
東生駒	1	122	44
学研奈良登美ヶ丘	2	122	45
津	1	123	45
西田原本	2	123	52
千代崎	1	132	52
河内長野	2	132	53
瓢箪山	1	133	53
平田町	2	133	54
河内永和	1	139	54
近鉄御所	2	139	55
桃園	1	143	55
天理	2	143	56
北田辺	1	146	56
柏原	2	146	57
道明寺	1	147	57
信貴山口	2	147	58
駒ヶ谷	1	148	58
大阪難波	2	148	60
河内山本	1	150	60
西日野	2	150	61
二上神社口	1	153	61
海山道	2	153	62
生駒	1	157	62
荒本	2	156	68
新正	1	157	68
米野	2	157	69
近鉄四日市	1	158	69
南生駒	2	158	79
大羽根園	1	166	79
橿原神宮西口	2	166	80
畝傍御陵前	1	168	80
伊勢若松	2	154	103
近鉄新庄	1	155	103
浮孔	2	155	105
二階堂	1	156	105
前栽	2	156	106
富田林	1	157	106
服部川	2	157	107
川合高岡	1	158	107
赤堀	2	158	113
磐城	1	160	113
東寺	2	160	114
布施	1	161	114
高田市	2	161	115
鶴橋	1	163	115
河堀口	2	163	116
新大宮	1	164	116
柏原南口	2	164	117
川西	1	166	117
古市	2	150	137
尺土	1	151	137
忍海	2	151	138
