平城	1	1	0
伊勢中川	2	1	1
京都	1	25	1
橿原神宮前	2	25	2
伊勢川島	1	26	2
大阪上本町	2	26	3
河内小阪	1	27	3
近鉄名古屋	2	27	4
生駒	1	36	4
大阪阿部野橋	2	36	5
竜田川	1	44	5
鳥羽	2	44	6
松ヶ崎	1	45	6
近鉄奈良	2	45	7
近鉄四日市	1	48	7
宇治山田	2	47	23
米野	1	66	23
吉野	2	66	38
伊勢若松	1	74	38
賢島	2	74	53
桃園	1	88	53
王寺	2	88	54
高安	1	89	54
湯の山温泉	2	89	55
真菅	1	103	55
内部	2	103	56
大和八木	1	104	56
西田原本	2	104	57
川合高岡	1	125	57
新王寺	2	125	64
小古曽	1	131	64
学研奈良登美ヶ丘	2	131	65
中菰野	1	135	65
長田	2	134	72
古市	1	135	72
河内長野	2	135	73
磐城	1	141	73
平田町	2	141	74
平端	1	148	74
近鉄御所	2	148	75
大和西大寺	1	159	74
天理	2	159	75
恵我ノ荘	1	160	75
柏原	2	160	76
河堀口	1	169	76
信貴山口	2	169	77
信貴山下	1	171	77
大阪難波	2	171	79
道明寺	1	175	79
西日野	2	175	80
八木西口	1	176	80
弥刀	2	176	81
橿原神宮西口	1	177	81
久宝寺口	2	177	82
柳	1	178	82
近鉄八尾	2	178	83
高田市	1	181	83
新大宮	2	181	84
布施	1	183	84
忍海	2	183	85
汐ノ宮	1	189	85
二階堂	2	189	87
尺土	1	190	87
鈴鹿市	2	190	89
大羽根園	1	191	89
俊徳道	2	190	94
河内山本	1	191	94
畝傍御陵前	2	191	95
服部川	1	192	95
柏原南口	2	192	96
近鉄新庄	1	193	96
