高の原	1	1	0
伊勢中川	2	1	1
十条	1	22	1
橿原神宮前	2	22	2
長瀬	1	23	2
大阪上本町	2	23	3
川越富洲原	1	24	3
近鉄名古屋	2	24	4
櫛田	1	25	4
大阪阿部野橋	2	25	5
桜	1	26	5
京都	2	26	6
伏屋	1	36	6
鳥羽	2	36	7
大和八木	1	37	7
宇治山田	2	36	23
高安	1	51	23
近鉄奈良	2	51	24
米野	1	55	24
賢島	2	55	39
枚岡	1	56	39
吉野	2	56	54
川合高岡	1	77	54
王寺	2	77	55
布施	1	86	55
湯の山温泉	2	86	56
伊勢若松	1	87	56
新王寺	2	87	57
桃園	1	101	57
内部	2	101	58
近鉄四日市	1	117	58
河内長野	2	117	59
平端	1	124	59
西田原本	2	124	66
大和西大寺	1	131	66
学研奈良登美ヶ丘	2	131	67
生駒	1	138	67
長田	2	137	74
小古曽	1	143	74
平田町	2	143	75
信貴山下	1	144	75
天理	2	144	76
菜畑	1	153	76
近鉄御所	2	153	77
道明寺	1	154	77
信貴山口	2	154	78
近鉄八尾	1	157	78
大阪難波	2	157	80
河内松原	1	162	80
柏原	2	162	81
今川	1	168	81
西日野	2	168	82
当麻寺	1	169	82
柳	2	169	85
北田辺	1	170	85
服部川	2	170	86
二上山	1	172	86
高田市	2	172	90
前栽	1	174	90
尺土	2	174	93
駒ヶ谷	1	176	93
汐ノ宮	2	176	94
滝谷不動	1	177	94
鶴橋	2	177	95
新大宮	1	178	95
富田林	2	177	99
柏原南口	1	178	99
東寺	2	178	100
古市	1	179	100
中菰野	2	179	102
磐城	1	180	102
畝傍御陵前	2	180	103
河堀口	1	181	103
河内山本	2	138	148
八木西口	1	140	147
喜志	2	140	148
菰野	1	141	148
