沓掛	1	1	0
伊勢中川	2	1	1
大和西大寺	1	2	1
橿原神宮前	2	2	2
伏見	1	22	2
大阪上本町	2	22	3
伏屋	1	23	3
近鉄名古屋	2	23	4
近鉄富田	1	34	4
大阪阿部野橋	2	34	5
伊勢石橋	1	35	5
京都	2	35	6
菜畑	1	36	6
鳥羽	2	36	7
中之郷	1	43	7
宇治山田	2	43	23
大福	1	61	23
近鉄奈良	2	61	24
高安	1	62	24
賢島	2	54	39
平端	1	60	39
吉野	2	60	54
王寺	1	70	54
湯の山温泉	2	70	55
大和八木	1	92	55
学研奈良登美ヶ丘	2	92	56
近鉄四日市	1	96	56
河内長野	2	96	57
大羽根園	1	104	57
新王寺	2	104	58
箕田	1	111	58
西田原本	2	111	65
忍海	1	112	65
内部	2	112	66
小古曽	1	118	66
長田	2	118	67
生駒	1	123	67
平田町	2	123	68
布施	1	134	68
天理	2	134	69
尺土	1	136	69
近鉄御所	2	136	70
二上神社口	1	139	70
柏原	2	139	71
河内山本	1	145	71
大阪難波	2	145	73
橿原神宮西口	1	149	73
信貴山口	2	149	74
千里	1	150	74
西日野	2	150	75
上ノ太子	1	152	75
白塚	2	152	83
柏原南口	1	153	83
鶴橋	2	110	129
河堀口	1	111	129
汐ノ宮	2	111	130
高鷲	1	121	130
鈴鹿市	2	121	132
東寺	1	125	132
黄金	2	125	134
道明寺	1	128	134
吉田	2	127	140
服部川	1	128	140
豊津上野	2	128	141
古市	1	130	141
磯山	2	129	143
八木西口	1	131	142
千代崎	2	131	145
新大宮	1	132	145
二階堂	2	132	147
烏森	1	134	147
川西	2	134	149
伊勢若松	1	135	149
富田林西口	2	135	150
富田林	1	137	150
畝傍御陵前	2	137	151
柳	1	138	151
