美旗	1	1	0
伊勢中川	2	1	1
川合高岡	1	10	1
橿原神宮前	2	10	2
大和八木	1	22	2
大阪上本町	2	22	3
河内山本	1	38	3
近鉄名古屋	2	38	4
鵜方	1	39	4
大阪阿部野橋	2	39	5
山田川	1	40	5
京都	2	40	6
船津	1	50	6
鳥羽	2	50	7
東寺	1	71	7
近鉄奈良	2	71	8
益生	1	72	8
宇治山田	2	72	24
柏原	1	73	24
賢島	2	62	39
米野	1	74	39
吉野	2	74	54
八戸ノ里	1	75	54
王寺	2	75	55
阿倉川	1	80	55
湯の山温泉	2	80	56
結崎	1	85	56
内部	2	85	57
布施	1	93	57
新王寺	2	93	58
矢田	1	94	58
河内長野	2	94	59
土師ノ里	1	102	59
学研奈良登美ヶ丘	2	102	60
瓢箪山	1	106	60
長田	2	106	61
豊津上野	1	107	61
西田原本	2	107	68
大和西大寺	1	110	68
平田町	2	110	69
筒井	1	115	69
近鉄御所	2	115	70
桃園	1	123	70
天理	2	123	71
千代崎	1	128	71
信貴山口	2	128	72
生駒	1	136	72
大阪難波	2	136	74
勢野北口	1	145	74
西日野	2	145	75
吉田	1	147	75
鈴鹿市	2	147	77
今川	1	149	77
泊	2	149	80
鶴橋	1	151	80
道明寺	2	140	94
高田市	1	141	94
滝谷不動	2	141	96
海山道	1	142	96
忍海	2	142	97
二上神社口	1	143	97
ファミリー公園前	2	137	106
学研北生駒	1	139	106
中川原	2	139	114
楠	1	142	114
古市	2	142	119
磐城	1	144	119
荒本	2	139	125
川原町	1	140	125
平端	2	140	128
坊城	1	142	128
柳	2	142	129
柏原南口	1	143	129
新大宮	2	138	135
箕田	1	140	135
二上山	2	140	138
赤堀	1	141	138
服部川	2	141	139
信貴山下	1	142	139
尺土	2	136	148
近鉄四日市	1	138	148
日永	2	138	150
伊勢若松	1	139	150
