五位堂	1	1	0
伊勢中川	2	1	1
高安	1	11	1
橿原神宮前	2	11	2
大和八木	1	16	2
大阪上本町	2	16	3
川合高岡	1	37	3
近鉄名古屋	2	37	4
富田林西口	1	38	4
大阪阿部野橋	2	38	5
伏屋	1	39	5
京都	2	39	6
近鉄四日市	1	54	6
鳥羽	2	54	7
宇治山田	1	55	7
近鉄奈良	2	55	8
湯の山温泉	1	64	8
吉野	2	64	23
伊勢中原	1	76	23
賢島	2	76	38
伊勢田	1	77	38
王寺	2	77	39
平城	1	91	39
新王寺	2	91	40
生駒	1	92	40
内部	2	92	41
布施	1	103	41
西田原本	2	103	48
喜志	1	105	48
長田	2	105	49
箕田	1	112	49
河内長野	2	112	50
十条	1	120	50
学研奈良登美ヶ丘	2	119	57
泊	1	123	57
平田町	2	123	58
菖蒲池	1	128	57
近鉄御所	2	128	58
信貴山下	1	138	58
天理	2	138	59
米野	1	142	59
大阪難波	2	142	61
ファミリー公園前	1	148	61
信貴山口	2	148	62
河堀口	1	149	62
柏原	2	149	63
高見ノ里	1	156	63
西日野	2	156	64
土師ノ里	1	161	64
近鉄郡山	2	161	65
河内山本	1	167	65
高田本山	2	167	72
鶴橋	1	169	72
鼓ヶ浦	2	169	77
川西	1	170	77
尺土	2	170	84
大和西大寺	1	171	84
西ノ京	2	171	86
筒井	1	176	83
鈴鹿市	2	176	85
汐ノ宮	1	178	85
新大宮	2	178	86
平端	1	179	86
前栽	2	179	87
二上神社口	1	180	87
二階堂	2	180	88
上ノ太子	1	182	88
伊勢若松	2	155	119
小古曽	1	157	119
八木西口	2	157	121
朝熊	1	159	121
古市	2	150	134
道明寺	1	151	134
柏原南口	2	151	135
服部川	1	152	135
池の浦	2	152	136
東寺	1	153	136
