東寺	1	1	0
伊勢中川	2	1	1
高の原	1	23	1
橿原神宮前	2	23	2
耳成	1	24	2
大阪上本町	2	24	3
吉野	1	25	3
近鉄名古屋	2	25	4
大三	1	43	4
大阪阿部野橋	2	43	5
薬水	1	51	5
京都	2	51	6
富吉	1	52	6
鳥羽	2	52	7
近鉄四日市	1	64	7
宇治山田	2	64	23
高角	1	68	23
近鉄奈良	2	68	24
近鉄御所	1	69	24
賢島	2	69	39
南が丘	1	70	39
王寺	2	70	40
伊勢若松	1	89	40
湯の山温泉	2	89	41
岡寺	1	95	41
河内長野	2	95	42
米野	1	102	42
内部	2	102	43
松塚	1	103	43
学研奈良登美ヶ丘	2	103	44
法善寺	1	114	44
長田	2	114	45
小古曽	1	120	45
新王寺	2	120	46
桃園	1	122	46
西田原本	2	122	53
三日市	1	125	53
平田町	2	125	54
橿原神宮西口	1	126	54
天理	2	126	55
平群	1	127	55
信貴山口	2	127	56
生駒	1	134	56
柏原	2	134	57
布施	1	145	57
大阪難波	2	145	59
大和西大寺	1	151	59
西日野	2	151	60
河内山本	1	159	60
菰野	2	159	63
平端	1	165	63
忍海	2	165	64
二上神社口	1	166	64
柏原南口	2	166	65
田原本	1	170	65
上ノ太子	2	170	66
道明寺	1	171	66
今里	2	171	68
北田辺	1	183	68
笠縫	2	183	69
尺土	1	191	68
白庭台	2	190	74
駒ヶ谷	1	193	73
新ノ口	2	193	74
古市	1	194	74
喜志	2	194	80
信貴山下	1	197	80
川合高岡	2	197	81
河堀口	1	198	81
二階堂	2	198	83
新大宮	1	199	83
伊勢石橋	2	199	84
大和八木	1	203	82
八木西口	2	203	84
服部川	1	204	84
桜	2	204	85
