榛原	1	1	0
伊勢中川	2	1	1
大和八木	1	7	1
橿原神宮前	2	7	2
三山木	1	8	2
大阪上本町	2	8	3
黄金	1	9	3
近鉄名古屋	2	9	4
榊原温泉口	1	21	4
大阪阿部野橋	2	21	5
法善寺	1	34	5
京都	2	34	6
伏見	1	46	6
鳥羽	2	46	7
櫛田	1	47	7
宇治山田	2	46	23
川原町	1	63	23
近鉄奈良	2	63	24
壺阪山	1	64	24
賢島	2	64	39
矢田	1	65	39
吉野	2	64	54
道明寺	1	73	54
王寺	2	73	55
近鉄四日市	1	74	55
湯の山温泉	2	74	56
高の原	1	80	56
長田	2	80	57
小古曽	1	86	57
新王寺	2	86	58
中菰野	1	93	58
学研奈良登美ヶ丘	2	93	59
長太ノ浦	1	99	59
内部	2	99	60
結崎	1	104	60
西田原本	2	104	67
十条	1	107	67
河内長野	2	107	68
河内山本	1	110	68
平田町	2	110	69
石切	1	111	69
天理	2	111	70
河内小阪	1	119	70
近鉄御所	2	119	71
江戸橋	1	120	71
柏原	2	120	72
桃園	1	125	72
大阪難波	2	125	74
大和西大寺	1	127	74
信貴山口	2	127	75
前栽	1	128	75
西日野	2	128	76
鼓ヶ浦	1	134	76
駒ヶ谷	2	134	77
俊徳道	1	139	77
千代崎	2	127	91
東生駒	1	131	91
近鉄郡山	2	131	92
筒井	1	136	91
平群	2	136	95
畝傍御陵前	1	138	95
北田辺	2	138	97
汐ノ宮	1	139	97
菜畑	2	139	103
伊勢石橋	1	141	103
富田林西口	2	140	107
伊勢若松	1	142	107
今里	2	142	109
二階堂	1	143	109
布施	2	101	153
今川	1	103	153
古市	2	91	168
平端	1	93	168
上ノ太子	2	93	169
新石切	1	94	169
高田市	2	94	173
米野	1	95	173
大羽根園	2	95	174
忍海	1	96	174
当麻寺	2	96	177
新大宮	1	97	177
鈴鹿市	2	97	179
東寺	1	98	179
学研北生駒	2	98	180
柳	1	99	180
荒本	2	99	181
尺土	1	101	181
柏原南口	2	101	182
磐城	1	102	182
服部川	2	102	183
生駒	1	103	183
吉田	2	101	187
河内永和	1	102	187
