耳成	1	1	0
伊勢中川	2	1	1
川合高岡	1	21	1
橿原神宮前	2	21	2
新祝園	1	22	2
大阪上本町	2	22	3
大和八木	1	23	3
近鉄名古屋	2	23	4
東寺	1	42	4
大阪阿部野橋	2	42	5
高安	1	57	5
京都	2	57	6
鳥羽	1	58	6
宇治山田	2	58	19
結崎	1	63	19
近鉄奈良	2	63	20
河内天美	1	64	20
賢島	2	64	21
近鉄富田	1	65	21
吉野	2	65	36
伊勢若松	1	66	36
王寺	2	66	37
米野	1	81	37
湯の山温泉	2	81	38
穴川	1	92	38
長田	2	92	39
尼ヶ辻	1	93	39
新王寺	2	93	40
川原町	1	96	40
学研奈良登美ヶ丘	2	96	41
久居	1	109	41
河内長野	2	109	42
道明寺	1	117	42
内部	2	117	43
鈴鹿市	1	119	43
西田原本	2	119	50
北楠	1	123	50
平田町	2	123	51
八戸ノ里	1	124	51
近鉄御所	2	124	52
勢野北口	1	125	52
天理	2	125	53
生駒	1	141	53
大阪難波	2	141	55
汐ノ宮	1	142	55
信貴山口	2	142	56
大和西大寺	1	151	56
柏原	2	151	57
志摩神明	1	154	57
西日野	2	154	58
忍海	1	155	58
二階堂	2	155	60
古市	1	161	60
長瀬	2	161	61
河堀口	1	166	61
近鉄八尾	2	166	64
二上神社口	1	170	64
吉田	2	169	70
尺土	1	173	70
八木西口	2	173	72
ファミリー公園前	1	174	72
五十鈴川	2	174	73
新大宮	1	175	73
新正	2	157	95
坊城	1	160	95
近鉄四日市	2	141	129
河内山本	1	142	129
朝熊	2	142	130
橿原神宮西口	1	143	130
今里	2	143	132
布施	1	151	128
西ノ京	2	151	129
平端	1	156	128
三日市	2	154	131
信貴山下	1	155	131
柏原南口	2	155	132
服部川	1	156	132
池の浦	2	156	133
