赤堀	1	1	0
伊勢中川	2	1	1
小古曽	1	6	1
橿原神宮前	2	6	2
大和八木	1	7	2
大阪上本町	2	7	3
川合高岡	1	28	3
近鉄名古屋	2	28	4
堅下	1	40	4
大阪阿部野橋	2	40	5
桃山御陵前	1	41	5
京都	2	41	6
山田川	1	56	6
鳥羽	2	56	7
近鉄四日市	1	57	7
宇治山田	2	57	23
米野	1	76	23
近鉄奈良	2	76	24
津	1	77	24
吉野	2	77	39
伊勢若松	1	94	39
賢島	2	94	54
湯の山温泉	1	103	54
王寺	2	103	55
ファミリー公園前	1	109	55
西田原本	2	109	56
上鳥羽口	1	113	56
河内長野	2	113	57
一分	1	114	57
新王寺	2	114	64
道明寺	1	115	64
学研奈良登美ヶ丘	2	115	65
高安	1	118	65
内部	2	118	66
布忍	1	125	66
長田	2	125	67
布施	1	126	67
平田町	2	126	68
生駒	1	138	68
天理	2	138	69
大和西大寺	1	145	69
近鉄御所	2	145	70
桃園	1	149	70
柏原	2	149	71
竜田川	1	155	71
大阪難波	2	155	73
平端	1	161	73
信貴山口	2	161	74
近鉄八尾	1	166	74
西日野	2	166	75
北田辺	1	171	75
三日市	2	171	76
当麻寺	1	172	76
高田市	2	172	80
二階堂	1	173	80
八木西口	2	173	82
忍海	1	174	82
滝谷不動	2	174	84
前栽	1	175	84
十条	2	175	86
吉田	1	177	86
喜志	2	177	90
学研北生駒	1	179	90
古市	2	166	105
河内山本	1	167	105
磐城	2	166	111
鶴橋	1	168	111
勢野北口	2	168	113
荒本	1	169	113
尺土	2	168	116
鈴鹿市	1	170	116
柏原南口	2	170	117
服部川	1	171	117
新大宮	2	171	118
