川合高岡	1	1	0
伊勢中川	2	1	1
耳成	1	21	1
橿原神宮前	2	21	2
伏見	1	22	2
大阪上本町	2	22	3
大和西大寺	1	42	3
近鉄名古屋	2	42	4
東寺	1	46	4
大阪阿部野橋	2	46	5
長瀬	1	47	5
京都	2	47	6
川越富洲原	1	48	6
鳥羽	2	48	7
生駒	1	53	7
近鉄奈良	2	53	8
米野	1	67	8
宇治山田	2	67	24
王寺	1	78	24
吉野	2	78	39
河内永和	1	88	39
賢島	2	88	54
平端	1	94	54
湯の山温泉	2	94	55
真菅	1	95	55
学研奈良登美ヶ丘	2	95	56
高安	1	109	56
西田原本	2	109	57
針中野	1	110	57
新王寺	2	110	64
土師ノ里	1	119	64
河内長野	2	119	65
大和八木	1	126	65
長田	2	125	72
小古曽	1	126	72
内部	2	126	73
近鉄四日市	1	136	73
平田町	2	136	74
楠	1	141	74
天理	2	141	75
伊勢川島	1	144	75
近鉄御所	2	144	76
滝谷不動	1	145	76
信貴山口	2	145	77
大阪難波	1	146	77
柏原	2	146	78
桃園	1	147	78
西日野	2	147	79
伊勢若松	1	163	79
三日市	2	163	80
近鉄八尾	1	166	80
二上神社口	2	166	81
古市	1	171	81
今里	2	171	83
高角	1	172	83
二上山	2	172	84
尺土	1	179	82
柳	2	179	84
俊徳道	1	180	84
北田辺	2	180	86
浮孔	1	182	86
菰野	2	182	89
柏原南口	1	183	89
二階堂	2	183	91
今川	1	184	91
近鉄日本橋	2	184	92
汐ノ宮	1	185	92
服部川	2	185	93
近鉄新庄	1	186	93
橿原神宮西口	2	186	94
道明寺	1	187	94
八木西口	2	187	96
坊城	1	188	96
新大宮	2	183	102
布施	1	184	102
忍海	2	184	103
河内山本	1	185	103
桜	2	185	104
