岡寺	1	1	0
伊勢中川	2	1	1
吉野	1	15	1
橿原神宮前	2	15	2
大福	1	16	2
大阪上本町	2	16	3
川合高岡	1	35	3
近鉄名古屋	2	35	4
東寺	1	36	4
大阪阿部野橋	2	36	5
大和西大寺	1	60	5
京都	2	60	6
日永	1	61	6
鳥羽	2	61	7
王寺	1	62	7
宇治山田	2	62	23
生駒	1	77	23
近鉄奈良	2	77	24
布施	1	88	24
賢島	2	88	39
河内山本	1	94	39
湯の山温泉	2	94	40
大和八木	1	111	40
河内長野	2	111	41
土師ノ里	1	112	41
新王寺	2	112	42
河堀口	1	124	42
学研奈良登美ヶ丘	2	124	43
平端	1	136	43
西田原本	2	136	50
豊津上野	1	137	50
長田	2	136	57
千代崎	1	141	57
内部	2	141	58
南が丘	1	147	58
平田町	2	147	59
近鉄弥富	1	148	59
天理	2	148	60
阿倉川	1	156	60
近鉄御所	2	156	61
黄金	1	164	61
柏原	2	164	62
鶴橋	1	166	62
大阪難波	2	166	64
泊	1	168	64
信貴山口	2	168	65
柏原南口	1	169	65
西日野	2	169	66
伊勢川島	1	170	66
高田市	2	170	70
上ノ太子	1	171	70
高角	2	171	75
服部川	1	172	75
追分	2	172	77
畝傍御陵前	1	174	77
伊勢若松	2	162	95
海山道	1	163	95
汐ノ宮	2	163	96
新正	1	164	96
駒ヶ谷	2	164	97
道明寺	1	165	97
磐城	2	164	102
塩浜	1	165	102
忍海	2	165	103
川原町	1	166	103
長太ノ浦	2	166	105
古市	1	167	105
米野	2	167	106
新大宮	1	168	106
近鉄四日市	2	143	137
尺土	1	150	131
前栽	2	150	132
滝谷不動	1	155	132
近鉄新庄	2	155	133
二階堂	1	156	133
