近鉄名古屋	1	1	0
伊勢中川	2	1	1
三山木	1	2	1
橿原神宮前	2	2	2
阿倉川	1	20	2
大阪上本町	2	20	3
平城	1	27	3
大阪阿部野橋	2	27	4
京都	1	44	4
鳥羽	2	44	5
築山	1	45	5
宇治山田	2	45	21
青山町	1	46	21
近鉄奈良	2	46	22
大和八木	1	63	22
賢島	2	63	37
河内山本	1	75	37
吉野	2	75	52
西田原本	1	76	52
王寺	2	76	53
新王寺	1	83	53
湯の山温泉	2	83	54
赤堀	1	84	54
学研奈良登美ヶ丘	2	84	55
内部	1	90	55
河内長野	2	90	56
川合高岡	1	97	56
長田	2	97	57
平端	1	104	57
平田町	2	104	58
天理	1	107	58
近鉄御所	2	107	59
白子	1	108	59
信貴山口	2	108	60
長瀬	1	112	60
大阪難波	2	112	62
津新町	1	121	62
柏原	2	121	63
尼ヶ辻	1	126	63
西日野	2	126	64
高鷲	1	127	64
河内花園	2	127	65
河堀口	1	137	65
富田林西口	2	137	69
生駒	1	138	69
桃園	2	138	70
布施	1	150	69
今里	2	106	115
桜	1	107	115
二上山	2	107	116
元山上口	1	113	116
久居	2	113	117
八木西口	1	115	116
中川原	2	114	124
吉田	1	116	124
川原町	2	116	125
大和西大寺	1	121	125
古市	2	121	130
勢野北口	1	124	130
伊勢若松	2	114	146
道明寺	1	117	146
北楠	2	117	150
坊城	1	118	150
忍海	2	118	151
新大宮	1	119	151
白庭台	2	116	157
近鉄四日市	1	118	156
柏原南口	2	118	157
海山道	1	120	157
畝傍御陵前	2	120	158
信貴山下	1	121	158
近鉄新庄	2	121	159
橿原神宮西口	1	122	159
塩浜	2	122	160
尺土	1	132	156
服部川	2	132	157
