大和西大寺	1	1	0
伊勢中川	2	1	1
十条	1	24	1
橿原神宮前	2	24	2
壺阪山	1	25	2
大阪上本町	2	25	3
吉野	1	37	3
近鉄名古屋	2	37	4
千里	1	38	4
大阪阿部野橋	2	38	5
学園前	1	40	5
京都	2	40	6
桃園	1	49	6
鳥羽	2	49	7
近鉄郡山	1	53	7
宇治山田	2	53	23
大和八木	1	54	23
近鉄奈良	2	54	24
東山	1	55	24
賢島	2	55	39
伊勢石橋	1	75	39
王寺	2	75	40
布施	1	76	40
湯の山温泉	2	76	41
恩智	1	90	41
長田	2	90	42
生駒	1	107	42
河内長野	2	107	43
平端	1	115	43
学研奈良登美ヶ丘	2	114	50
伊勢若松	1	119	50
新王寺	2	119	51
米野	1	120	51
西田原本	2	120	58
近鉄四日市	1	146	58
内部	2	146	59
勢野北口	1	150	59
平田町	2	150	60
大羽根園	1	158	60
天理	2	158	61
小古曽	1	164	61
近鉄御所	2	164	62
藤井寺	1	165	62
大阪難波	2	165	64
河堀口	1	176	64
柏原	2	176	65
高安	1	177	65
信貴山口	2	177	66
磐城	1	178	66
西日野	2	178	67
久宝寺口	1	182	67
鈴鹿市	2	182	69
汐ノ宮	1	183	69
近鉄八尾	2	178	77
道明寺	1	180	77
前栽	2	180	78
富田林	1	184	78
近鉄新庄	2	184	80
当麻寺	1	185	80
畝傍御陵前	2	185	81
柏原南口	1	186	81
浮孔	2	186	84
川合高岡	1	187	84
二階堂	2	187	85
河内山本	1	188	85
高田市	2	188	86
飛鳥	1	189	86
喜志	2	184	92
新大宮	1	185	92
東寺	2	185	93
信貴山下	1	186	93
駒ヶ谷	2	186	94
尺土	1	187	94
古市	2	173	109
上ノ太子	1	176	109
岡寺	2	176	110
服部川	1	177	110
八木西口	2	177	111
柳	1	178	111
