鳥羽	1	1	0
伊勢中川	2	1	1
賢島	1	16	1
橿原神宮前	2	16	2
東寺	1	17	2
大阪上本町	2	17	3
平城	1	40	3
近鉄名古屋	2	40	4
桜井	1	41	4
大阪阿部野橋	2	41	5
川合高岡	1	59	5
京都	2	59	6
吉野神宮	1	60	6
近鉄奈良	2	60	7
市尾	1	70	7
宇治山田	2	70	20
駒ヶ谷	1	71	20
吉野	2	60	35
近鉄四日市	1	61	35
王寺	2	61	36
米野	1	80	36
湯の山温泉	2	80	37
築山	1	81	37
学研奈良登美ヶ丘	2	81	38
内部	1	88	38
新王寺	2	88	39
河内山本	1	100	39
西田原本	2	100	46
久居	1	101	46
長田	2	101	47
伊勢若松	1	121	47
河内長野	2	121	48
尺土	1	127	48
平田町	2	127	49
桜	1	132	49
近鉄御所	2	132	50
菜畑	1	133	50
天理	2	133	51
勢野北口	1	141	51
柏原	2	141	52
近鉄新庄	1	142	52
信貴山口	2	142	53
布施	1	148	53
大阪難波	2	148	55
生駒	1	159	55
西日野	2	159	56
田原本	1	160	56
柏原南口	2	160	57
菰野	1	161	57
大和西大寺	2	137	83
藤井寺	1	138	83
喜志	2	138	89
真菅	1	141	89
五十鈴川	2	141	90
前栽	1	142	90
針中野	2	142	94
橿原神宮西口	1	146	94
学園前	2	146	96
白庭台	1	147	96
二階堂	2	146	98
三日市	1	149	98
笠縫	2	149	99
大福	1	150	99
今里	2	150	101
大和八木	1	154	100
筒井	2	154	105
桃園	1	155	105
池の浦	2	155	107
荒本	1	158	107
東生駒	2	158	109
ファミリー公園前	1	161	109
河内松原	2	161	114
服部川	1	162	114
畝傍御陵前	2	162	115
八木西口	1	163	115
中菰野	2	163	117
学研北生駒	1	164	117
恵我ノ荘	2	164	118
平端	1	165	118
高鷲	2	165	119
忍海	1	166	119
土師ノ里	2	165	121
信貴山下	1	166	121
古市	2	155	133
道明寺	1	156	133
