東寺	1	1	0
伊勢中川	2	1	1
大和西大寺	1	25	1
橿原神宮前	2	25	2
近鉄名古屋	1	26	2
大阪上本町	2	26	3
生駒	1	31	3
大阪阿部野橋	2	31	4
近鉄四日市	1	51	4
京都	2	51	5
大羽根園	1	59	5
鳥羽	2	59	6
信貴山下	1	69	6
近鉄奈良	2	69	7
若江岩田	1	76	7
宇治山田	2	76	23
近鉄郡山	1	80	23
吉野	2	80	38
賢島	1	81	38
王寺	2	81	39
中之郷	1	95	39
湯の山温泉	2	95	40
耳成	1	96	40
学研奈良登美ヶ丘	2	96	41
川合高岡	1	116	41
長田	2	115	48
内部	1	122	48
河内長野	2	122	49
伊勢若松	1	130	49
西田原本	2	130	50
久居	1	143	50
新王寺	2	143	57
布施	1	147	57
平田町	2	147	58
河内国分	1	148	58
天理	2	148	59
大和高田	1	155	59
近鉄御所	2	155	60
恩智	1	159	60
信貴山口	2	159	61
土師ノ里	1	160	61
柏原	2	160	62
北田辺	1	171	62
大阪難波	2	171	64
近鉄八尾	1	176	64
西日野	2	176	65
大和八木	1	179	65
八木西口	2	179	67
平端	1	187	67
富田林	2	187	72
柳	1	188	72
高田市	2	188	76
高安	1	189	76
河内山本	2	146	123
駒ヶ谷	1	147	123
桃園	2	147	124
柏原南口	1	148	124
古市	2	148	126
尺土	1	154	126
二階堂	2	154	128
新大宮	1	155	128
道明寺	2	142	143
忍海	1	144	143
三日市	2	144	144
鈴鹿市	1	145	144
