高鷲	1	1	0
伊勢中川	2	1	1
竹田	1	2	1
橿原神宮前	2	2	2
平城	1	22	2
大阪上本町	2	22	3
大阪阿部野橋	1	33	3
近鉄名古屋	2	33	4
桔梗が丘	1	34	4
京都	2	34	5
長谷寺	1	40	5
鳥羽	2	40	6
川合高岡	1	50	6
宇治山田	2	50	22
中之郷	1	51	22
近鉄奈良	2	51	23
賢島	1	65	23
吉野	2	65	38
前栽	1	66	38
王寺	2	66	39
箸尾	1	67	39
湯の山温泉	2	67	40
荒本	1	68	40
新王寺	2	68	41
耳成	1	72	41
学研奈良登美ヶ丘	2	72	42
西田原本	1	75	42
内部	2	75	43
生駒	1	78	43
長田	2	74	50
塩浜	1	75	50
河内長野	2	75	51
小古曽	1	76	51
平田町	2	76	52
近鉄四日市	1	84	52
天理	2	84	53
黄金	1	102	53
近鉄御所	2	102	54
大羽根園	1	110	54
柏原	2	110	55
堅下	1	111	55
信貴山口	2	111	56
真菅	1	122	56
大阪難波	2	122	58
千代崎	1	123	58
西日野	2	123	59
南が丘	1	134	59
ファミリー公園前	2	134	60
箕田	1	138	60
南生駒	2	138	70
平端	1	140	70
東花園	2	140	76
大和西大寺	1	146	76
滝谷不動	2	146	78
布施	1	162	71
富田林	2	162	74
近鉄八尾	1	167	74
新ノ口	2	167	79
河内山本	1	171	79
近鉄新庄	2	171	81
東寺	1	174	81
三日市	2	174	82
当麻寺	1	175	82
伊勢若松	2	137	126
坊城	1	138	126
畝傍御陵前	2	138	127
佐味田川	1	140	127
大和八木	2	97	174
新大宮	1	98	174
上ノ太子	2	98	175
古市	1	103	174
高田市	2	102	178
道明寺	1	105	178
大輪田	2	105	179
喜志	1	106	179
柏原南口	2	106	180
服部川	1	107	180
尺土	2	107	181
磐城	1	108	181
