狛田	1	1	0
伊勢中川	2	1	1
東寺	1	19	1
橿原神宮前	2	19	2
近鉄御所	1	20	2
大阪上本町	2	20	3
志摩神明	1	21	3
近鉄名古屋	2	21	4
榊原温泉口	1	22	4
大阪阿部野橋	2	22	5
耳成	1	39	5
京都	2	39	6
鳥羽	1	53	6
近鉄奈良	2	53	7
大阪教育大前	1	54	7
宇治山田	2	54	20
真菅	1	62	20
吉野	2	62	35
近鉄弥富	1	63	35
賢島	2	63	36
川原町	1	72	36
王寺	2	72	37
白子	1	73	37
湯の山温泉	2	73	38
富田林西口	1	74	38
学研奈良登美ヶ丘	2	74	39
桃園	1	86	39
河内長野	2	86	40
米野	1	95	40
新王寺	2	95	41
近鉄四日市	1	96	41
長田	2	96	42
追分	1	101	42
内部	2	101	43
伊勢若松	1	110	43
西田原本	2	110	50
河内山本	1	117	50
平田町	2	117	51
布施	1	123	51
天理	2	123	52
大和西大寺	1	129	52
信貴山口	2	129	53
大羽根園	1	137	53
柏原	2	137	54
生駒	1	152	54
大阪難波	2	152	56
平端	1	158	56
西日野	2	158	57
萩の台	1	162	57
近鉄新庄	2	162	58
道明寺	1	163	58
三日市	2	163	59
勢野北口	1	168	59
朝熊	2	168	61
河堀口	1	181	61
八木西口	2	181	63
今里	1	182	63
服部川	2	182	64
信貴山下	1	183	64
鶴橋	2	183	65
二上山	1	184	65
滝谷不動	2	184	67
結崎	1	186	67
大三	2	186	70
大和八木	1	191	70
新大宮	2	191	71
前栽	1	193	71
忍海	2	193	72
鈴鹿市	1	195	72
当麻寺	2	195	73
尺土	1	201	70
小古曽	2	201	71
学研北生駒	1	203	71
富田林	2	202	74
荒本	1	205	74
柏原南口	2	205	75
上ノ太子	1	206	75
高田市	2	206	79
古市	1	208	79
喜志	2	208	80
池の浦	1	209	80
