榛原	1	1	0
伊勢中川	2	1	1
川合高岡	1	16	1
橿原神宮前	2	16	2
東寺	1	17	2
大阪上本町	2	17	3
大和西大寺	1	41	3
近鉄名古屋	2	41	4
伊勢松本	1	42	4
大阪阿部野橋	2	42	5
湯の山温泉	1	49	5
京都	2	49	6
志摩横山	1	50	6
鳥羽	2	50	7
大福	1	54	7
近鉄奈良	2	54	8
中之郷	1	65	8
宇治山田	2	65	24
米野	1	66	24
賢島	2	54	39
近鉄長島	1	64	39
吉野	2	64	54
鈴鹿市	1	65	54
王寺	2	65	55
東山	1	66	55
新王寺	2	66	56
築山	1	67	56
長田	2	67	57
学研奈良登美ヶ丘	1	68	57
西田原本	2	68	64
生駒	1	79	64
内部	2	79	65
恩智	1	89	65
河内長野	2	89	66
近鉄四日市	1	99	66
平田町	2	99	67
布施	1	110	67
天理	2	110	68
泊	1	114	68
近鉄御所	2	114	69
楠	1	119	69
大阪難波	2	119	71
近鉄八尾	1	124	71
信貴山口	2	124	72
平端	1	130	72
柏原	2	130	73
新ノ口	1	136	73
西日野	2	136	74
鼓ヶ浦	1	137	74
藤井寺	2	137	86
前栽	1	139	86
久居	2	139	88
津新町	1	147	88
真菅	2	147	89
伊勢若松	1	153	89
汐ノ宮	2	153	90
磐城	1	154	90
高安	2	143	104
古市	1	149	104
富田林	2	149	108
竜田川	1	152	108
土師ノ里	2	152	109
南が丘	1	153	109
八木西口	2	153	111
大和八木	1	155	111
近鉄新庄	2	155	113
小古曽	1	157	113
信貴山下	2	157	114
新大宮	1	158	114
新石切	2	158	117
服部川	1	159	117
喜志	2	159	118
橿原神宮西口	1	160	118
尺土	2	159	123
道明寺	1	160	123
三日市	2	160	124
勢野北口	1	161	124
鶴橋	2	161	125
今里	1	162	125
柏原南口	2	162	126
河内山本	1	178	111
