川越富洲原	1	1	0
伊勢中川	2	1	1
近鉄名古屋	1	16	1
橿原神宮前	2	16	2
京都	1	17	2
大阪上本町	2	17	3
大和西大寺	1	42	3
大阪阿部野橋	2	42	4
竜田川	1	43	4
鳥羽	2	43	5
生駒	1	55	5
宇治山田	2	55	21
中之郷	1	56	21
近鉄奈良	2	56	22
近鉄四日市	1	61	22
賢島	2	60	37
布施	1	71	37
吉野	2	71	52
伊勢若松	1	79	52
王寺	2	79	53
河内山本	1	85	53
湯の山温泉	2	85	54
真菅	1	100	54
長田	2	100	55
桃園	1	114	55
西田原本	2	114	56
小古曽	1	120	56
学研奈良登美ヶ丘	2	119	63
平端	1	125	63
新王寺	2	125	70
中菰野	1	132	70
河内長野	2	132	71
東青山	1	133	71
内部	2	133	72
耳成	1	149	72
平田町	2	149	73
伊勢石橋	1	152	73
近鉄御所	2	152	74
三日市	1	155	74
天理	2	155	75
汐ノ宮	1	156	75
信貴山口	2	156	76
古市	1	162	76
大阪難波	2	162	78
当麻寺	1	167	78
柏原	2	167	79
高鷲	1	168	79
西日野	2	168	80
前栽	1	170	80
恵我ノ荘	2	170	90
信貴山下	1	172	90
今里	2	172	92
新大宮	1	173	92
土師ノ里	2	172	95
八木西口	1	173	95
磐城	2	173	96
忍海	1	174	96
高田市	2	174	100
柏原南口	1	175	100
近鉄新庄	2	174	102
尺土	1	176	101
道明寺	2	167	111
ファミリー公園前	1	168	111
笠縫	2	168	112
川合高岡	1	169	112
結崎	2	169	115
大和八木	1	175	111
畝傍御陵前	2	175	112
服部川	1	176	112
大羽根園	2	176	113
