長谷寺	1	1	0
伊勢中川	2	1	1
川合高岡	1	17	1
橿原神宮前	2	17	2
近鉄長島	1	18	2
大阪上本町	2	18	3
千代崎	1	19	3
近鉄名古屋	2	19	4
久居	1	31	4
大阪阿部野橋	2	31	5
十条	1	32	5
京都	2	32	6
坊城	1	33	6
鳥羽	2	33	7
近鉄八田	1	40	7
近鉄奈良	2	40	8
河内山本	1	41	8
宇治山田	2	41	24
高の原	1	62	24
吉野	2	62	39
追分	1	63	39
賢島	2	63	54
大和八木	1	83	54
王寺	2	83	55
田原本	1	86	55
湯の山温泉	2	86	56
布施	1	92	56
新王寺	2	92	57
生駒	1	103	57
学研奈良登美ヶ丘	2	103	58
近鉄四日市	1	116	58
西田原本	2	116	65
箕田	1	123	65
内部	2	123	66
大和西大寺	1	129	66
長田	2	128	73
大羽根園	1	136	73
河内長野	2	136	74
平端	1	145	74
平田町	2	145	75
米野	1	148	75
近鉄御所	2	148	76
浮孔	1	149	76
天理	2	149	77
道明寺	1	150	77
大阪難波	2	150	79
高見ノ里	1	156	79
柏原	2	156	80
河堀口	1	163	80
信貴山口	2	163	81
鈴鹿市	1	164	81
西日野	2	164	82
鶴橋	1	166	82
南生駒	2	166	92
当麻寺	1	167	92
服部川	2	167	93
伊勢若松	1	169	93
三日市	2	169	94
桃園	1	170	94
富田林西口	2	170	98
新大宮	1	171	98
二階堂	2	171	100
小古曽	1	172	100
畝傍御陵前	2	172	101
二上山	1	174	101
東寺	2	174	102
橿原神宮西口	1	175	102
古市	2	161	119
柏原南口	1	162	119
駒ヶ谷	2	162	120
近鉄新庄	1	163	120
尺土	2	156	132
八木西口	1	157	132
