川合高岡	1	1	0
伊勢中川	2	1	1
耳成	1	21	1
橿原神宮前	2	21	2
王寺	1	22	2
大阪上本町	2	22	3
平城	1	23	3
近鉄名古屋	2	23	4
近鉄弥富	1	24	4
大阪阿部野橋	2	24	5
東寺	1	47	5
京都	2	47	6
黄金	1	55	6
鳥羽	2	55	7
大和高田	1	56	7
近鉄奈良	2	56	8
東山	1	62	8
宇治山田	2	62	24
近鉄四日市	1	72	24
賢島	2	72	39
河内山本	1	85	39
吉野	2	85	54
生駒	1	90	54
湯の山温泉	2	90	55
東花園	1	96	55
西田原本	2	96	56
小古曽	1	102	56
学研奈良登美ヶ丘	2	102	57
今川	1	103	57
新王寺	2	103	64
道明寺	1	114	64
内部	2	114	65
長太ノ浦	1	120	65
河内長野	2	120	66
中菰野	1	127	66
長田	2	126	73
学園前	1	130	72
平田町	2	130	73
河内永和	1	134	73
近鉄御所	2	134	74
大和西大寺	1	136	74
天理	2	136	75
上ノ太子	1	137	75
柏原	2	137	76
弥刀	1	140	76
大阪難波	2	140	78
西ノ京	1	142	78
信貴山口	2	142	79
千里	1	143	79
西日野	2	143	80
磐城	1	147	80
箕田	2	122	107
南が丘	1	129	107
駒ヶ谷	2	129	108
白子	1	132	108
忍海	2	132	109
今里	1	133	109
浮孔	2	133	112
喜志	1	134	112
新大宮	2	134	113
汐ノ宮	1	139	113
鶴橋	2	139	114
石見	1	140	114
大和八木	2	119	138
俊徳道	1	121	138
新ノ口	2	121	139
近鉄新庄	1	122	139
伊勢若松	2	111	157
河堀口	1	113	157
尺土	2	107	165
大羽根園	1	108	165
前栽	2	108	166
布施	1	109	166
ファミリー公園前	2	108	171
真菅	1	110	171
平端	2	110	173
古市	1	111	173
筒井	2	111	174
近鉄郡山	1	113	174
服部川	2	113	175
柏原南口	1	114	175
