富田林	1	1	0
伊勢中川	2	1	1
柏原	1	2	1
橿原神宮前	2	2	2
平城	1	3	2
大阪上本町	2	3	3
京都	1	27	3
近鉄名古屋	2	27	4
近鉄四日市	1	28	4
大阪阿部野橋	2	28	5
伊勢若松	1	36	5
鳥羽	2	36	6
桃園	1	50	6
宇治山田	2	50	22
烏森	1	67	22
近鉄奈良	2	67	23
中之郷	1	68	23
吉野	2	68	38
高安	1	69	38
賢島	2	68	53
大和八木	1	83	53
王寺	2	83	54
伊勢石橋	1	103	54
湯の山温泉	2	103	55
内部	1	110	55
学研奈良登美ヶ丘	2	110	56
中菰野	1	117	56
河内長野	2	117	57
平端	1	124	57
長田	2	124	58
河内永和	1	125	58
新王寺	2	125	59
河内花園	1	130	59
西田原本	2	130	66
額田	1	133	66
平田町	2	133	67
天理	1	136	67
近鉄御所	2	136	68
九条	1	139	68
信貴山口	2	139	69
元山上口	1	140	69
大阪難波	2	140	71
二上神社口	1	141	71
西日野	2	141	72
古市	1	146	72
新大宮	2	146	73
大和西大寺	1	149	73
萩の台	2	148	80
生駒	1	154	80
八木西口	2	154	82
土師ノ里	1	155	82
富田林西口	2	155	86
針中野	1	164	86
坊城	2	164	88
米野	1	166	88
尺土	2	166	93
柳	1	167	93
当麻寺	2	167	95
学研北生駒	1	169	95
布施	2	153	114
菜畑	1	154	114
河内山本	2	118	158
荒本	1	122	157
道明寺	2	107	176
三日市	1	109	176
南生駒	2	109	177
一分	1	110	177
柏原南口	2	110	178
大羽根園	1	111	178
