久津川	1	1	0
伊勢中川	2	1	1
大和八木	1	2	1
橿原神宮前	2	2	2
西青山	1	18	2
大阪上本町	2	18	3
滝谷不動	1	19	3
近鉄名古屋	2	19	4
米野	1	20	4
大阪阿部野橋	2	20	5
上鳥羽口	1	29	5
京都	2	29	6
佐古木	1	37	6
鳥羽	2	37	7
山田川	1	47	7
宇治山田	2	47	23
河内山本	1	63	23
近鉄奈良	2	63	24
下市口	1	64	24
賢島	2	64	39
飛鳥	1	72	39
吉野	2	63	54
ファミリー公園前	1	69	54
王寺	2	69	55
近鉄四日市	1	80	55
湯の山温泉	2	80	56
俊徳道	1	85	56
河内長野	2	85	57
大羽根園	1	93	57
学研奈良登美ヶ丘	2	93	58
小古曽	1	99	58
長田	2	99	59
箕田	1	106	59
西田原本	2	106	60
新石切	1	107	60
内部	2	107	61
生駒	1	108	61
新王寺	2	108	68
元山上口	1	114	68
平田町	2	114	69
大和西大寺	1	121	69
近鉄御所	2	121	70
河内小阪	1	130	70
天理	2	130	71
古市	1	135	71
柏原	2	135	72
川合高岡	1	140	72
信貴山口	2	140	73
久居	1	141	73
大阪難波	2	141	75
磯山	1	150	75
西日野	2	150	76
近鉄郡山	1	154	76
二上神社口	2	154	77
白子	1	156	77
新大宮	2	156	78
道明寺	1	157	78
三日市	2	157	79
磐城	1	163	78
布忍	2	163	85
桃園	1	164	85
高田市	2	164	89
河内松原	1	169	89
高見ノ里	2	169	90
竜田川	1	171	90
白庭台	2	169	96
今里	1	170	96
八木西口	2	170	98
尺土	1	171	98
汐ノ宮	2	171	99
平端	1	173	99
鈴鹿市	2	173	100
千代崎	1	174	100
柳	2	174	101
布施	1	176	101
前栽	2	176	102
鶴橋	1	177	102
服部川	2	177	103
伊勢若松	1	178	103
近鉄新庄	2	178	105
信貴山下	1	180	105
十条	2	180	107
柏原南口	1	181	107
二階堂	2	181	108
