木津川台	1	1	0
伊勢中川	2	1	1
東寺	1	21	1
橿原神宮前	2	21	2
布施	1	22	2
大阪上本町	2	22	3
大和朝倉	1	23	3
近鉄名古屋	2	23	4
枚岡	1	31	4
大阪阿部野橋	2	31	5
伊賀神戸	1	40	5
京都	2	40	6
岡寺	1	41	6
鳥羽	2	41	7
川合高岡	1	49	7
近鉄奈良	2	49	8
越部	1	59	8
宇治山田	2	59	24
志摩神明	1	60	24
吉野	2	49	39
大和高田	1	50	39
賢島	2	49	54
河内山本	1	67	54
王寺	2	67	55
米野	1	68	55
湯の山温泉	2	68	56
近鉄四日市	1	87	56
長田	2	87	57
石切	1	89	57
学研奈良登美ヶ丘	2	89	58
追分	1	94	58
西田原本	2	94	59
箕田	1	101	59
新王寺	2	101	66
津新町	1	102	66
内部	2	102	67
道明寺	1	103	67
河内長野	2	103	68
伊勢若松	1	114	68
平田町	2	114	69
北田辺	1	126	69
近鉄御所	2	126	70
南が丘	1	127	70
天理	2	127	71
東山	1	128	71
柏原	2	128	72
松塚	1	129	72
信貴山口	2	129	73
川西	1	130	73
大阪難波	2	130	75
生駒	1	135	75
西日野	2	135	76
鈴鹿市	1	137	76
二階堂	2	137	78
桃園	1	139	78
八木西口	2	139	80
当麻寺	1	140	80
荒本	2	139	86
耳成	1	142	86
尺土	2	142	93
信貴山下	1	147	93
今里	2	147	95
大和西大寺	1	156	94
中川原	2	156	102
大和八木	1	158	102
西ノ京	2	158	103
平端	1	170	102
滝谷不動	2	170	104
小古曽	1	171	104
柏原南口	2	171	105
喜志	1	174	105
三日市	2	174	106
服部川	1	175	106
磐城	2	175	107
古市	1	180	107
新大宮	2	180	108
河堀口	1	181	108
