狛田	1	1	0
伊勢中川	2	1	1
京都	1	20	1
橿原神宮前	2	20	2
霞ヶ浦	1	21	2
大阪上本町	2	21	3
鼓ヶ浦	1	22	3
近鉄名古屋	2	22	4
黄金	1	37	4
大阪阿部野橋	2	37	5
桃園	1	48	5
鳥羽	2	48	6
大和八木	1	49	6
宇治山田	2	49	22
伊賀上津	1	64	22
近鉄奈良	2	64	23
河内山本	1	80	23
賢島	2	80	38
富田林西口	1	81	38
吉野	2	81	53
汐ノ宮	1	84	53
王寺	2	84	54
大三	1	88	54
湯の山温泉	2	88	55
千代崎	1	90	55
内部	2	90	56
ファミリー公園前	1	96	56
河内長野	2	96	57
長瀬	1	100	57
長田	2	100	58
平群	1	101	58
学研奈良登美ヶ丘	2	101	59
土師ノ里	1	102	59
西田原本	2	102	60
生駒	1	109	60
新王寺	2	109	67
河堀口	1	121	67
平田町	2	121	68
東花園	1	127	68
天理	2	127	69
大和西大寺	1	137	69
近鉄御所	2	137	70
楠	1	138	70
大阪難波	2	138	72
長太ノ浦	1	139	72
柏原	2	139	73
八戸ノ里	1	141	73
信貴山口	2	141	74
今里	1	142	74
西日野	2	142	75
平端	1	148	75
鶴橋	2	148	76
布施	1	152	76
海山道	2	152	77
川合高岡	1	154	77
勢野北口	2	154	79
三日市	1	155	79
学研北生駒	2	154	85
磐城	1	155	85
服部川	2	155	86
近鉄四日市	1	162	85
大羽根園	2	162	86
菰野	1	168	86
二階堂	2	168	88
伊勢若松	1	172	88
竜田川	2	165	96
米野	1	166	96
泊	2	166	99
駒ヶ谷	1	171	99
柏原南口	2	171	100
富田林	1	172	100
赤堀	2	172	103
新大宮	1	173	103
尺土	2	173	110
畝傍御陵前	1	175	110
喜志	2	170	116
中菰野	1	171	116
道明寺	2	158	130
古市	1	159	130
