十条	1	1	0
伊勢中川	2	1	1
大和西大寺	1	24	1
橿原神宮前	2	24	2
関屋	1	25	2
大阪上本町	2	25	3
堅下	1	29	3
近鉄名古屋	2	29	4
東青山	1	30	4
大阪阿部野橋	2	30	5
大和八木	1	54	5
京都	2	54	6
平端	1	66	6
鳥羽	2	66	7
阿倉川	1	67	7
近鉄奈良	2	67	8
烏森	1	82	8
宇治山田	2	82	24
生駒	1	87	24
吉野	2	87	39
池部	1	88	39
賢島	2	88	54
布施	1	99	54
王寺	2	99	55
信貴山下	1	109	55
湯の山温泉	2	109	56
長田	1	113	56
新王寺	2	113	57
川合高岡	1	117	57
河内長野	2	117	58
西田原本	1	121	58
内部	2	121	59
河内山本	1	130	59
学研奈良登美ヶ丘	2	130	60
箕田	1	131	60
平田町	2	131	61
河堀口	1	132	61
近鉄御所	2	132	62
土師ノ里	1	144	62
天理	2	144	63
近鉄四日市	1	152	63
柏原	2	152	64
学研北生駒	1	154	64
信貴山口	2	154	65
菰野	1	160	65
大阪難波	2	160	67
鶴橋	1	162	67
西日野	2	162	68
江戸橋	1	163	68
近鉄新庄	2	163	70
大輪田	1	165	70
黄金	2	165	72
鼓ヶ浦	1	171	72
畝傍御陵前	2	171	73
小古曽	1	177	73
中菰野	2	177	75
久居	1	181	75
鈴鹿市	2	181	77
坊城	1	182	77
富田林西口	2	182	81
前栽	1	184	81
千代崎	2	173	95
伊勢若松	1	174	95
喜志	2	174	97
駒ヶ谷	1	175	97
当麻寺	2	175	98
高田市	1	177	98
道明寺	2	164	113
磐城	1	169	112
東寺	2	169	113
橿原神宮西口	1	170	113
古市	2	170	114
尺土	1	171	114
服部川	2	171	115
柳	1	172	115
新大宮	2	172	116
八木西口	1	173	116
