十条	1	1	0
伊勢中川	2	1	1
大和西大寺	1	24	1
橿原神宮前	2	24	2
伊賀上津	1	25	2
大阪上本町	2	25	3
河内山本	1	26	3
近鉄名古屋	2	26	4
布施	1	32	4
大阪阿部野橋	2	32	5
室生口大野	1	40	5
京都	2	40	6
大和八木	1	62	6
鳥羽	2	62	7
瓢箪山	1	69	7
近鉄奈良	2	69	8
平端	1	81	8
宇治山田	2	81	24
大三	1	85	24
賢島	2	85	39
生駒	1	93	39
吉野	2	93	54
王寺	1	104	54
湯の山温泉	2	104	55
黒田	1	105	55
河内長野	2	105	56
近鉄四日市	1	106	56
西田原本	2	106	57
長太ノ浦	1	112	57
内部	2	112	58
米野	1	131	58
長田	2	131	59
大羽根園	1	139	59
学研奈良登美ヶ丘	2	138	66
南が丘	1	139	66
新王寺	2	138	73
白子	1	148	73
平田町	2	148	74
新大宮	1	149	74
近鉄御所	2	149	75
尺土	1	150	75
天理	2	150	76
上ノ太子	1	155	76
大阪難波	2	155	78
鶴橋	1	157	78
信貴山口	2	157	79
北田辺	1	158	79
柏原	2	158	80
今川	1	159	80
西日野	2	159	81
川合高岡	1	161	81
箕田	2	135	108
道明寺	1	146	108
川西	2	146	111
三日市	1	147	111
前栽	2	147	112
久居	1	148	112
坊城	2	148	114
千代崎	1	149	114
高田市	2	149	116
富田林	1	150	116
日永	2	150	122
喜志	1	151	122
鈴鹿市	2	150	124
駒ヶ谷	1	151	124
八木西口	2	151	126
伊勢若松	1	152	126
河堀口	2	152	127
古市	1	153	127
柏原南口	2	153	128
桃園	1	154	128
富田林西口	2	154	129
忍海	1	156	129
二階堂	2	156	130
服部川	1	157	130
東寺	2	157	131
柳	1	158	131
