伊勢石橋	1	1	0
伊勢中川	2	1	1
大和朝倉	1	17	1
橿原神宮前	2	17	2
三山木	1	18	2
大阪上本町	2	18	3
近鉄蟹江	1	19	3
近鉄名古屋	2	19	4
川合高岡	1	20	4
大阪阿部野橋	2	20	5
東寺	1	36	5
京都	2	36	6
阿倉川	1	47	6
鳥羽	2	47	7
久宝寺口	1	48	7
近鉄奈良	2	48	8
田原本	1	49	8
宇治山田	2	49	24
矢田	1	50	24
賢島	2	50	39
大和西大寺	1	58	39
吉野	2	58	54
河内山本	1	60	54
王寺	2	60	55
津新町	1	61	55
湯の山温泉	2	61	56
忍海	1	62	56
新王寺	2	62	57
松塚	1	76	57
西田原本	2	76	64
千代崎	1	86	64
長田	2	86	65
高見ノ里	1	89	65
内部	2	89	66
平端	1	98	66
河内長野	2	98	67
大和八木	1	105	67
学研奈良登美ヶ丘	2	105	68
道明寺	1	111	68
平田町	2	111	69
布施	1	115	69
天理	2	115	70
生駒	1	130	70
近鉄御所	2	130	71
黄金	1	135	71
柏原	2	135	72
勢野北口	1	144	72
大阪難波	2	144	74
磐城	1	145	74
信貴山口	2	145	75
前栽	1	147	75
西日野	2	147	76
伊勢松本	1	148	76
泊	2	148	79
桃園	1	151	79
信貴山下	2	151	80
楠	1	152	80
日永	2	152	82
塩浜	1	154	82
新大宮	2	154	83
富田林西口	1	155	83
学研北生駒	2	154	89
高角	1	156	89
三日市	2	156	90
古市	1	164	90
中菰野	2	164	92
新正	1	166	92
長太ノ浦	2	166	93
鶴橋	1	168	93
橿原神宮西口	2	168	94
菰野	1	170	94
鈴鹿市	2	170	95
針中野	1	171	95
中川原	2	166	101
箕田	1	168	100
滝谷不動	2	168	102
坊城	1	169	102
米野	2	169	103
川原町	1	170	103
畝傍御陵前	2	170	104
北田辺	1	172	104
近鉄四日市	2	154	124
伊勢若松	1	155	124
服部川	2	155	125
柳	1	156	125
浮孔	2	155	127
高田市	1	156	127
柏原南口	2	156	128
尺土	1	158	128
川西	2	158	129
河堀口	1	159	129
八木西口	2	159	130
